simulation_number,Target_Effluent_S_O2 (mg/L),Target_Wastage_S_O2 (mg/L),Target_Effluent_S_N2 (mg/L),Target_Wastage_S_N2 (mg/L),Target_Effluent_S_NH4 (mg/L),Target_Wastage_S_NH4 (mg/L),Target_Effluent_S_NO3 (mg/L),Target_Wastage_S_NO3 (mg/L),Target_Effluent_S_PO4 (mg/L),Target_Wastage_S_PO4 (mg/L),Target_Effluent_S_F (mg/L),Target_Wastage_S_F (mg/L),Target_Effluent_S_A (mg/L),Target_Wastage_S_A (mg/L),Target_Effluent_S_I (mg/L),Target_Wastage_S_I (mg/L),Target_Effluent_S_ALK (mg/L),Target_Wastage_S_ALK (mg/L),Target_Effluent_X_I (mg/L),Target_Wastage_X_I (mg/L),Target_Effluent_X_S (mg/L),Target_Wastage_X_S (mg/L),Target_Effluent_X_H (mg/L),Target_Wastage_X_H (mg/L),Target_Effluent_X_PAO (mg/L),Target_Wastage_X_PAO (mg/L),Target_Effluent_X_PP (mg/L),Target_Wastage_X_PP (mg/L),Target_Effluent_X_PHA (mg/L),Target_Wastage_X_PHA (mg/L),Target_Effluent_X_AUT (mg/L),Target_Wastage_X_AUT (mg/L),Target_Effluent_X_MeOH (mg/L),Target_Wastage_X_MeOH (mg/L),Target_Effluent_X_MeP (mg/L),Target_Wastage_X_MeP (mg/L),Target_Effluent_COD (mg/L),Target_Wastage_COD (mg/L),Target_Effluent_BOD (mg/L),Target_Wastage_BOD (mg/L),Target_Effluent_TN (mg/L),Target_Wastage_TN (mg/L),Target_Effluent_TKN (mg/L),Target_Wastage_TKN (mg/L),Target_Effluent_TP (mg/L),Target_Wastage_TP (mg/L),Target_Effluent_TSS (mg/L),Target_Wastage_TSS (mg/L),Target_Effluent_VSS (mg/L),Target_Wastage_VSS (mg/L),Target_Effluent_H2O (mg/L),Target_Wastage_H2O (mg/L)
363,6.625868407124326,6.625868407124322,36.64949913978153,36.64949913978152,5.012828012760767,5.012828012760766,92.02274259648013,92.0227425964801,140.22835193738285,140.22835193738285,0.19699143406426975,0.19699143406426967,0.001999174458323003,0.001999174458323002,200.00000000005508,200.000000000055,13.866458363463787,13.86645836346378,868.1824929768605,12940.2256197355,3.1605358824274967,47.107661959006684,200.36941916212908,2986.4982445832507,7.343866164191954,109.46003386907549,2.4556697123838593,36.60165965434306,0.01669393838730634,0.24882248946646882,16.10094117898573,239.98388959879497,0.09861920450397425,1.4699153312162856,32.91941696550371,490.6626040605039,1295.3729399115598,16523.72326284367,128.80740391277433,1917.8853381094527,132.19854750246915,593.2462509889122,40.17580490598904,501.2235083924321,162.63649908850533,474.1935047829716,895.8879867922543,13353.174906063641,742.9550460465126,11073.715490619885,996133.3648827104,985998.7269343999
364,7.902371587181296,7.902371587181293,3.9830473237932593,3.983047323793258,22.840760874848957,22.84076087484895,122.45142589486915,122.4514258948691,146.49761262001417,146.4976126200141,1.2947153484483507,1.2947153484483505,0.011721592043842391,0.011721592043842387,199.99994638663836,199.99994638663836,0.22094975791566585,0.22094975791566576,25.777472419796464,12030.719638751867,0.008966165905543971,4.184639459115245,0.6064141286654201,283.02225478665616,0.06214018380649191,29.001723578697174,0.02128202770331236,9.932630495070196,5.5133694230932915e-06,0.0025731693439098734,0.04993405675623891,23.30494733837745,0.000136114648898504,0.06352667759494696,0.9162497845186702,427.62704182530433,227.81131579543012,12571.542160411187,1.349042605510211,193.37584568806807,147.89722997491603,411.585830846701,25.445804080046916,289.13440495183187,146.99224984787134,371.3222924046999,20.971495412082277,9787.700578213831,17.35463518315299,8099.65953686709,996772.5823421916,988559.4056340561
365,7.689611057963156,7.6896110579631545,5.107072673675874,5.107072673675873,15.16498135130178,15.164981351301774,117.37339921543479,117.37339921543474,141.29448066561233,141.2944806656123,1.3643379706561858,1.3643379706561856,0.003430679714197802,0.003430679714197801,199.99999999921346,199.9999999992134,0.2239133880162667,0.22391338801626662,808.6144910763152,12568.117252174878,2.1249704444891755,33.02794842100547,141.54208603085658,2199.9575236221426,6.6540330980563995,103.42217348208852,2.2366388045653776,34.76358519017553,0.0011891563135112675,0.018482795132054,10.693603241032415,166.20832407126437,0.004926666196706744,0.07657408951466968,30.386768892368192,472.294868034934,1170.998141696647,15272.119473216095,92.2470234458523,1419.5132430815102,161.95887991105042,560.1339351684709,44.585480695615644,442.7605359530361,161.0706045246733,448.4720131412691,788.6612494476282,12257.98840447575,652.5447590876008,10142.35972148953,996198.2778658954,986801.1341256297
366,7.515573494773963,7.515573494773963,5.2126007680961575,5.212600768096159,13.993571731557077,13.993571731557077,116.25048768874296,116.25048768874295,140.58361322745017,140.58361322745014,0.6132702121737534,0.6132702121737533,0.002667082877768787,0.002667082877768787,199.99999999998454,199.99999999998457,0.5484013962177177,0.5484013962177176,722.7211963138725,11864.681502091267,2.308165034717194,37.89240322666496,149.15384097164107,2448.6106495395234,6.27387770295443,102.99623299867669,2.099754955368318,34.47100196444697,0.0040832410510682005,0.06703325544384435,11.047611853622145,181.36509164320867,0.010466885079013126,0.17183148690653455,27.352015321443762,449.0292409914499,1092.1247124128945,14836.228850049822,96.11419512725033,1571.0674155539434,158.46248119130647,562.3798218902557,42.21199350256351,446.1293342015127,158.88669420757304,440.9648627601585,727.7367656651439,11947.020491466421,602.6928971271653,9894.215507249286,996259.637974491,987104.77500547
367,7.610023675682116,7.610023675682117,4.984491328887467,4.984491328887467,15.924717058179462,15.924717058179462,117.93847764832721,117.9384776483272,141.6621142455742,141.66211424557426,1.6142179120395028,1.614217912039503,0.003417952223903423,0.0034179522239034246,200.00000000017474,200.00000000017477,0.1936967804610132,0.19369678046101324,728.7582523492023,12408.381149973762,1.7358784429706127,29.55636012486787,115.19790593033527,1961.4454036775448,5.849682552355847,99.60105492047552,1.9775852941624983,33.67184111802412,0.001218387995965091,0.020745182087136462,8.781241276085941,149.51595864926827,0.0038326202062770732,0.06525704809417247,27.276567229967743,464.43116295600225,1061.9418148033842,14850.138308392445,75.7334780105899,1270.9061019340609,159.64423951168686,540.0008678556497,41.70576186335966,422.06239020732255,159.1592576433597,439.32281181068885,698.3756831647739,11891.064882829542,577.4988673813465,9832.926127486535,996265.7970651297,987074.1831256105
368,7.758404433919291,7.758404433919294,4.9577458448700815,4.957745844870082,20.23666010238308,20.236660102383084,120.86618661345567,120.86618661345571,144.33221321817967,144.33221321817973,3.613402675836397,3.6134026758363977,0.009184969450673021,0.009184969450673024,199.99999994650108,199.9999999465011,0.10662248678806985,0.10662248678806988,685.82846456159,15569.077115720798,0.59880046162475,13.593443617019377,41.36507629854645,939.0337322925579,3.917469008425753,88.930950291798,1.3533499975883632,30.722566305968158,0.0003099960398840903,0.007037258585656207,3.386506924383696,76.87751410603246,0.001821632841488351,0.041353113279996835,25.06419329431565,568.985363551484,938.7192148423986,16891.14238087858,30.522677008181233,636.5326812182175,160.35860376147053,532.4754826230028,39.492417148014894,411.60929600954717,158.7068848495448,469.86926945511243,588.0535536637362,13349.476725228826,485.1431301681493,11013.294425710994,996316.0008067855,985672.2998266447
369,7.722298958530343,7.72229895853034,4.52370116887928,4.5237011688792785,14.892395287392915,14.89239528739291,117.21316446347122,117.21316446347117,141.09301813279674,141.0930181327967,1.1016945053840432,1.101694505384043,0.003816147465985622,0.0038161474659856205,199.9999999999991,199.99999999999903,0.27273037937935407,0.272730379379354,341.20185467466985,12905.7319264,0.9866339351001547,37.31876864512548,64.78541466946427,2450.4649755259334,2.7556153668879726,104.22930804767628,0.9231985187106797,34.91936645153917,0.001612450850183631,0.06098987485518668,4.834065691259076,182.84530131139508,0.0025745135768239493,0.09737925397576609,12.865418885456336,486.6258637862839,615.6707074410806,15881.756780457834,42.37640735085213,1573.6704149073976,146.06836973785582,585.3737708017809,28.855205274384623,468.1606063383098,149.53884307836321,460.14500573454166,337.6253634418375,12770.453537799021,279.5885902112579,10575.251410596948,996571.234069848,986403.2408169489
370,7.499287230694783,7.499287230694786,3.5385382095073976,3.5385382095073985,14.68629547080879,14.686295470808792,117.233058763343,117.23305876334304,140.6001843534303,140.6001843534303,0.9919646934160771,0.9919646934160773,0.002266256936576229,0.0022662569365762292,199.9999999999956,199.99999999999565,0.2975678463575895,0.2975678463575896,695.6904183391458,12098.20490922759,2.1042528957153737,36.59340712780897,143.5455312883877,2496.2874369850088,5.9994014207167945,104.3308716164602,2.008656777000682,34.93097021298376,0.0007521903523359056,0.013080750824524942,10.664223854258712,185.45312970488413,0.005574449430420236,0.09694086577526205,26.336405437718422,457.99571355126227,1058.998810938925,15121.877066362924,92.71457061682234,1600.6421917105076,159.16173261700118,572.4019483260631,41.92867385365819,455.1688895627201,158.20970384401716,446.67090290750264,700.3548944519642,12179.321144724692,580.0301226155242,10086.847672388241,996279.7523997534,986912.8869984614
371,7.858657605608308,7.8586576056083075,4.3362538479449855,4.336253847944986,20.359355791297038,20.359355791297034,120.98731361632377,120.98731361632373,144.4965794633383,144.49657946333826,3.0544393193394304,3.05443931933943,0.007761954405304002,0.007761954405304,199.99999999997306,199.999999999973,0.11562835559901001,0.11562835559901,100.54986629729433,15841.506078137869,0.09696603777325584,15.276878362187468,6.657128735040498,1048.8223326650818,0.5149512554364744,81.1299282966932,0.1739639384517413,27.4078016196648,5.404003332227578e-05,0.008513939877418221,0.5368583113572257,84.58135764515852,0.00029120547432254663,0.04587905942935876,3.679551482759989,579.7087487577502,311.4180259506529,17274.387290320585,6.62005734711086,699.2636030558053,145.9928042357859,545.8968525869309,25.005490619462158,424.9095389706071,146.6174191314811,473.8505384228739,86.66410361998052,13653.821479912145,71.58318701512297,11277.841870417928,996734.3639640824,985426.1827366467
372,6.616792243574523,6.616792243574527,3.6887660700386173,3.68876607003862,20.431841679173147,20.431841679173157,121.1382524186393,121.13825241863937,144.21907098007185,144.21907098007193,2.081873560090983,2.0818735600909837,0.016653373007320005,0.01665337300732002,199.99998985705497,199.9999898570551,0.1443760532952725,0.1443760532952726,9.65325325282057,4857.814755866988,0.010106605414678225,5.085955545691686,0.6939497974115565,349.2169403834686,0.052859289535186,26.600424744232594,0.018190577503298465,9.154059621034568,6.204112178052471e-06,0.003122100590988978,0.05579621626406643,28.078376852894706,3.495317133780053e-05,0.017589513818989894,0.35372872497654795,178.00720386808547,212.5644881557115,5468.89809228402,1.9652969461754974,233.31950856505972,143.88220190368347,269.26498548099494,22.74394948504418,148.1267330623556,144.44341268491686,246.65892475580162,8.382299405494907,4218.231582001687,6.9218629372185765,3483.294909380352,996803.2805690032,993298.297880897
373,7.820729465521472,7.820729465521471,3.6997203927713933,3.699720392771393,19.941039679074045,19.94103967907405,120.8484113188879,120.84841131888791,143.7780689892374,143.77806898923737,2.314215615690563,2.314215615690563,0.010561624872246987,0.010561624872246985,199.9999974581302,199.99999745813017,0.1395967859175755,0.13959678591757546,16.153151814271517,9877.882810666224,0.01941852482104023,11.874704995267777,1.3186707717863237,806.385991992457,0.0989051714492972,60.48192353902357,0.034043088675910764,20.817834458576872,1.3074242045479151e-05,0.00799508555658012,0.1048287925525305,64.10430236300208,5.745167796830736e-05,0.035132520809077056,0.593451794403002,362.9042397603945,220.01976284781574,11023.062503340223,2.540789959605871,536.0842752766457,143.28928554979737,406.05957710676296,22.440874230909504,285.2111657878751,144.14930760759552,356.66716448789464,14.202903165440281,8685.277935387654,11.724946020716965,7169.971785425993,996800.5319327642,989594.5910906404
374,7.780509278126169,7.780509278126165,4.423507932039252,4.42350793203925,16.62834539449696,16.628345394496957,118.53587470882593,118.53587470882589,141.95823392889963,141.95823392889957,2.1355366232957467,2.135536623295746,0.0036631699262308012,0.0036631699262307995,199.99999999792368,199.9999999979236,0.15013362627421983,0.15013362627421978,841.9613553029232,11629.184402182627,1.8263861314748913,25.226075969803762,124.36459779370718,1717.7259166793428,6.54543152541351,90.40561033054455,2.201099729805859,30.40162649305601,0.0009014045612433478,0.012450214962533474,9.54972314364952,131.90093669719036,0.003350204542799368,0.04627308149936003,31.43787043572387,434.22039527862063,1186.3875950928752,13796.594591865616,82.18364858447578,1115.4707851727028,163.97275142571235,506.6232897439411,45.43687671688644,388.08741503511527,161.8842830407657,416.90355412919286,797.795220821013,11019.16100979434,659.6042197280037,9110.464578169354,996178.4041159857,987771.7977349316
375,7.441310916141032,7.44131091614103,3.7210568469400274,3.7210568469400265,19.387619955656998,19.387619955656998,120.55210264164542,120.55210264164538,143.22036259331986,143.2203625933198,3.0900989470302993,3.090098947030299,0.005419265129939003,0.005419265129939002,200.00000011267934,200.0000001126793,0.11565993353087232,0.11565993353087228,12.422235197275002,7704.690926605626,0.016484872234914894,10.224475991443429,1.138468070389871,706.1164494846482,0.08784820204872512,54.48642973624468,0.030143674114429395,18.69612744854065,3.3081726714987377e-06,0.0020518407163416354,0.09094591814526254,56.4077381580517,3.641892042222114e-05,0.022588247708867446,0.45764659033535604,283.8479127268742,216.85150389310604,8735.023590141569,2.975462226618155,471.1011959543962,142.37373801901586,353.72596635513645,21.821635377370466,233.17386371349107,143.52612841734063,313.73174178758313,11.069478903246681,6865.66566432473,9.13267926042249,5664.396939514719,996807.1641810813,991122.0575672543
376,4.582139495872685,4.582139495872683,33.03504645677055,33.03504645677054,5.157119626226949,5.1571196262269465,104.17606976184922,104.17606976184918,143.94046786882103,143.94046786882097,0.3339986281394798,0.33399862813947956,0.0031890774793341802,0.00318907747933418,199.9999998644574,199.99999986445732,1.9470160928698226,1.947016092869822,973.7156023557354,12998.658562136758,1.9382342670511932,25.874542207065673,108.55808186160564,1449.2008106530998,4.155980921065209,55.48044711719124,1.3967704833225278,18.64624799936927,0.00020171297019512711,0.002692776022873062,9.525325112854574,127.15873971392777,0.038162624611055136,0.5094536083778064,35.942457525504956,479.81539181237684,1298.2306138013585,14856.71298217414,70.63169749572585,939.915231797004,139.45180791604844,486.58016210047793,35.275738154199246,382.40409233862886,164.9235511338263,424.01379845774255,882.2413626292777,11777.519241211234,731.2146056733021,9761.381014948813,996134.5732596274,987115.6417220199
377,7.70337000598341,7.703370005983408,73.43763308213892,73.43763308213889,0.04433049683885334,0.04433049683885333,68.57462267215253,68.57462267215253,143.90225394063324,143.90225394063322,0.39610311886458716,0.3961031188645871,0.0017161978878773973,0.0017161978878773969,200.00000000014822,200.0000000001482,28.121586058667457,28.121586058667457,989.2754260125076,12365.297761813068,1.7106649362746698,21.382196253464635,114.07351667376821,1425.8445760589002,4.167856593182773,52.09548973734359,1.4005322316501652,17.50573966966395,0.0001576317890834652,0.0019702945787311195,10.559040351504644,131.98111930428516,0.12518864420894915,1.5647764225589496,36.42362453300121,455.27155640611784,1320.1844815159277,14197.00093277854,74.26088960378232,924.9326645751282,99.50080033355181,431.48656230599573,30.926177661399308,362.9119396338433,165.27308225493655,410.97812360883523,900.2257754308647,11252.235194934445,746.3131636820449,9328.427907773123,996084.2454930515,987520.4241482365
378,7.354440823305547,7.354440823305549,25.561652495698212,25.561652495698223,8.07029813342416,8.070298133424162,109.24317262511752,109.24317262511752,143.42037517339855,143.42037517339858,2.088879414073186,2.088879414073186,0.0023580257370178987,0.0023580257370178987,200.00000000000327,200.0000000000033,0.15300878313675403,0.15300878313675406,444.6523833009176,14517.162821646069,0.6678035554728184,21.80267847819507,45.65689790348766,1490.6219907690167,2.6840758535675397,87.63062485491986,0.907402617682537,29.62519046427894,6.37119585540859e-05,0.00208008977518444,3.991161139598265,130.3047915336675,0.001767302381623838,0.057699491541359005,16.412233725817185,535.832210087037,699.7436229048159,16449.616224811456,31.540224484594635,982.2819484497808,131.9591463919669,530.1905192140454,22.715973766849395,420.94734658892787,153.21915742331,462.6732678452028,400.4296109040214,13073.362650050289,331.01803905358287,10807.189954024798,996522.6320726542,986025.9290492629
379,7.839182214898909,7.83918221489891,3.9822167117860037,3.9822167117860037,19.695608441640257,19.695608441640257,120.66595955722417,120.66595955722418,143.68969303816212,143.68969303816215,2.878782694396257,2.8787826943962562,0.009900653612256375,0.009900653612256375,199.99999972546627,199.9999997254663,0.11848395529097643,0.11848395529097644,16.172650422531788,11331.129237904188,0.019571175085590954,13.712255470724823,1.345782781150429,942.9028774477406,0.10145770233572697,71.08484430883806,0.034832676571771935,24.40500163083825,1.0360270188869043e-05,0.00725877066421519,0.10754366119612668,75.3488817165644,4.8445181450312676e-05,0.03394240261339158,0.5944649491648695,416.5031080500399,220.63569917604462,12637.074038692195,2.9635450475873624,627.2894326906533,142.88100222253277,445.8725686969838,22.215042665308626,325.20660913975956,144.06841909162358,388.89754344032417,14.250332144791933,9984.285259188808,11.763108732900807,8241.648821291492,996801.083030808,988518.2952957657
